"Id";"Id Siecle";"Type";"Nom";"Prénom";"Login";"Alias de login";"Code d'activation";"Fonction(s)";"Structure(s)";"Classe(s)";"Enfant(s)";"Parent(s)"
"1521969";"";"Enseignant";"BYRNE001";"Lucia";"lucia.byrne001";"lucia.byrne001";"";"HISTOIRE GEOGRAPHIE";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"203, 210, 211, 1STMG2, 1STMG1";"";""
"779198";"";"Enseignant";"CAI001";"Marylyn";"marylyn.cai001";"marylyn.cai001";"phgpj8pe";"ECO-GEST.OPTION COMPTABILITE ET FINANCE";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"TSTMG2, TSTMG1";"";""
"1148885";"";"Enseignant";"CAPRA001";"Loïce";"loice.capra001";"loice.capra001";"t4tz3cce";"SANS OBJET, ESPAGNOL";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"208, 205, 1G6, TSTMG2, 1G3, TSTMG1, TG7, 211";"";""
"600042";"";"Enseignant";"CAVALIERI001";"Éléanore";"eleanore.cavalieri001";"eleanore.cavalieri001";"r6j8nhsy";"HISTOIRE GEOGRAPHIE";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"1G2, 204, 1G7, TG3, 1G4";"";""
"1696185";"";"Enseignant";"CHILDS001";"Jaïro";"jairo.childs001";"jairo.childs001";"s8km4gy9";"SANS OBJET, MATHEMATIQUES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU, LPO LYC METIER-PIERRE MENDES FRANCE-RENNES";", 2GT1, 1STI2D2, 2GT5";"";""
"481575";"";"Enseignant";"COCCO001";"Mayar";"mayar.cocco001";"mayar.cocco001";"dvmzrys7";"ANGLAIS";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"204, 202, TG6, TG3, 1STMG1";"";""
"1045209";"";"Enseignant";"COLEMAN001";"Lauralyn";"lauralyn.coleman001";"lauralyn.coleman001";"6dmat9ff";"LETTRES MODERNES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"201, 208, 1G4, 1G3";"";""
"1243088";"";"Enseignant";"COLES001";"Sanam";"sanam.coles001";"sanam.coles001";"j7gcaghh";"LETTRES MODERNES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"204, 1STMG1";"";""
"533038";"";"Enseignant";"CONDRON001";"Janael";"janael.condron001";"janael.condron001";"8jzbkbp3";"SCIENCES ECONOMIQUES ET SOCIALES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"205, 207, TG2, 1G4";"";""
"1495178";"";"Enseignant";"CURTI001";"Ferouze";"ferouze.curti001";"ferouze.curti001";"cesebw37";"EDUCATION PHYSIQUE ET SPORTIVE";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"203, 207, 1G2, 204, 1G5, TG3, TG5, 1G3, TSTMG1";"";""
"226284";"";"Enseignant";"DATTA001";"Tisha";"tisha.datta001";"tisha.datta001";"6f5jfbdw";"LETTRES MODERNES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"212, 211, TG7, TG6, 1G8";"";""
"609030";"";"Enseignant";"DEAN001";"Zamir";"zamir.dean001";"zamir.dean001";"dfp76yyn";"SCIENCES ECONOMIQUES ET SOCIALES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"209, 203, 208, 204, TG2, TG6, 206, TG4, TG1, TG5, TG7";"";""
"76393";"";"Enseignant";"DIVER001";"Pino";"pino.diver001";"pino.diver001";"8y57xtz8";"SANS OBJET, HISTOIRE GEOGRAPHIE, HISTOIRE GEOGRAPHIE";"CLG-LA ROCHE AUX FEES-RETIERS, LGT-RENE CASSIN-MONTFORT-SUR-MEU, CLG-JEAN MONNET-JANZE";"6-ANDROM, 4-CURIE, , 6E, 5F, 4F, 4E";"";""
"1171092";"";"Enseignant";"DONEGAN001";"Adèle-Rose";"adele-rose.donegan001";"adele-rose.donegan001";"5v3ky7yv";"SCIENCES ECONOMIQUES ET SOCIALES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"212, 211, 210, 1G5, 1G6, 1G7";"";""
"526734";"";"Enseignant";"DUVE001";"Anessa";"anessa.duve001";"anessa.duve001";"g434bazs";"SCIENCES DE LA VIE ET DE LA TERRE";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"209, 210, 1G2, TG5, TG1, TG2, TG7";"";""
"276475";"";"Enseignant";"FOOTE001";"Ilio";"ilio.foote001";"ilio.foote001";"";"MATHEMATIQUES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"203, TG1, TSTMG1";"";""
"141116";"";"Enseignant";"GALASSO001";"Lila-May";"lila-may.galasso001";"lila-may.galasso001";"bfc69h7e";"MATHEMATIQUES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"201, 1G3";"";""
"702312";"";"Enseignant";"GAUCAN001";"Brittanie";"brittanie.gaucan001";"brittanie.gaucan001";"";"SCIENCES DE LA VIE ET DE LA TERRE";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"212, 207, 1G3, TG3, 1G5, TG4, 1G4, 1G6, TG6";"";""
"1137037";"";"Enseignant";"GEOGHEGAN001";"Nahid";"nahid.geoghegan001";"nahid.geoghegan001";"csr5kbse";"ESPAGNOL";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"1STMG1, 1G5, 1G4, 201, 203, TG2, TG6, 202";"";""
"451431";"";"Enseignant";"GROSSO001";"Hychem";"hychem.grosso001";"hychem.grosso001";"6kt3afjf";"SANS OBJET";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"";"";""
"350939";"";"Enseignant";"GUEST001";"Anoushka";"anoushka.guest001";"anoushka.guest001";"rxfk3gsk";"ANGLAIS";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"209, 208, TG1, TG6, 1G7, TG5, TG2, TG3, TG7, TG4, 1STMG2";"";""
"609894";"";"Enseignant";"HABEEB001";"Tinaïg";"tinaig.habeeb001";"tinaig.habeeb001";"k8e7fn39";"SANS OBJET, ANGLAIS";"CLG-NOEL DU FAIL-GUICHEN, LGT-RENE CASSIN-MONTFORT-SUR-MEU";", 203, TG5, 1G3, 1G7, TSTMG1, 1G8, 1G6, 1G1, 1G5, 1G4, TG7";"";""
"49930";"";"Enseignant";"HAINES001";"Sylvestre";"sylvestre.haines001";"sylvestre.haines001";"3jyyrkkh";"SCIENCES PHYSIQUES ET CHIMIQUES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"208, 1G2, TG3, 1G4, 1G7, 1G8, 1G3";"";""
"947668";"";"Enseignant";"HOLLAND001";"Lézio";"lezio.holland001";"lezio.holland001";"gsagv9d6";"SCIENCES PHYSIQUES ET CHIMIQUES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"207, 212, 1G3";"";""
"1096619";"";"Enseignant";"JOLHA001";"Christine";"christine.jolha001";"christine.jolha001";"kp7z5hgm";"LETTRES MODERNES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"";"";""
"34511";"";"Enseignant";"JOLHA001";"Hai";"hai.jolha001";"hai.jolha001";"h4a77cax";"PHILOSOPHIE";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"1G7, TG4, 1G8, TSTMG1, TG6, TG2, 1G6";"";""
"867468";"";"Enseignant";"KEHOE001";"Louliana";"louliana.kehoe001";"louliana.kehoe001";"dx93wzex";"SCIENCES DE LA VIE ET DE LA TERRE";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"205, 208, 206, 1G1, TG7, TG4, TG2, TG6";"";""
"1352902";"";"Enseignant";"KHALEELA001";"Elaine";"elaine.khaleela001";"elaine.khaleela001";"mm6wkv7s";"SCIENCES DE LA VIE ET DE LA TERRE";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"TG3, 211, 1G7, 1G5, 1G6, 1G8, 203";"";""
"1713465";"";"Enseignant";"KHAN001";"Pierre-Emilien";"pierre-emilien.khan001";"pierre-emilien.khan001";"59gbjjhv";"SANS OBJET, HISTOIRE GEOGRAPHIE, HISTOIRE GEOGRAPHIE";"CLG-GEORGES BRASSENS-LE RHEU, CLG-JACQUES PREVERT-ROMILLE, LGT-RENE CASSIN-MONTFORT-SUR-MEU";", 6A, 6C, 6B, 209, 1G8";"";""
"285328";"";"Enseignant";"KHANK001";"David";"david.khank001";"david.khank001";"";"SCIENCES PHYSIQUES ET CHIMIQUES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"1G2, 205, 204, 203, TG2, TG5, TG7, 1G5, 1G6, 1G8, TG6, TG1";"";""
"1967705";"";"Enseignant";"LADORE001";"Adolf";"adolf.ladore001";"adolf.ladore001";"";"SANS OBJET, MATHEMATIQUES, MATHEMATIQUES";"CLG-SIMONE VEIL-CREVIN, LGT-RENE CASSIN-MONTFORT-SUR-MEU, LGT-JEAN BRITO-BAIN-DE-BRETAGNE";"6B, , 203, 212, 1G1, 211, 204";"";""
"125117";"";"Enseignant";"LOI001";"Wadih";"wadih.loi001";"wadih.loi001";"t7st59c5";"SANS OBJET, LETTRES CLASSIQUES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU, CLG-LES GAYEULLES-RENNES";"212, 209, 208, 1G1, 1G6, 1G8, 1G7, ";"";""
"555767";"";"Enseignant";"MACKEY001";"Cadet";"cadet.mackey001";"cadet.mackey001";"83t44e6m";"SANS OBJET, LETTRES MODERNES, LETTRES MODERNES";"LGT-ANITA CONTI-BRUZ, LGT-SIMONE VEIL LIFFRE-LIFFRE, LGT-RENE CASSIN-MONTFORT-SUR-MEU";", 213, 207, 210";"";""
"796393";"";"Enseignant";"MAEESHA001";"Ahlam";"ahlam.maeesha001";"ahlam.maeesha001";"fy4ex33v";"SANS OBJET";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"";"";""
"1426696";"";"Enseignant";"MANSUR001";"Prince";"prince.mansur001";"prince.mansur001";"";"SANS OBJET, SCIENCES PHYSIQUES ET CHIMIQUES, SCIENCES PHYSIQUES ET CHIMIQUES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU, CLG-JACQUES PREVERT-ROMILLE, LPO LYC METIER-PIERRE MENDES FRANCE-RENNES";"TG4, TG3, 202, , BTS1SEB, TG3, 1STI2D1";"";""
"1986533";"";"Enseignant";"MANZI001";"Dalaba";"dalaba.manzi001";"dalaba.manzi001";"tzrg6vty";"MATHEMATIQUES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"210, 211, 1G6, 1G7";"";""
"1828759";"";"Enseignant";"MARELLI001";"Ahlame";"ahlame.marelli001";"ahlame.marelli001";"zsvjbc4d";"ANGLAIS";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"TG1, 1G3, 1G2, 201, TG3, 211, 210";"";""
"1406640";"";"Enseignant";"MAY001";"Gwendy";"gwendy.may001";"gwendy.may001";"ehjgsk8g";"SCIENCES DE LA VIE ET DE LA TERRE";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"204, 202, 1G8, TG5, 1G2";"";""
"808006";"";"Enseignant";"MCGOLDRICK001";"Cihame";"cihame.mcgoldrick001";"cihame.mcgoldrick001";"p6rgeehv";"HISTOIRE GEOGRAPHIE";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"1G5, 1G3, 207, TSTMG1, 202";"";""
"626169";"";"Enseignant";"MORTON001";"Aioub";"aioub.morton001";"aioub.morton001";"y4jycybj";"HISTOIRE GEOGRAPHIE";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"209, 206, 208, 1G5, TG4, TG7, TG6, 1G7, 1G8, 1G6, 1G1, TG5, TG2, TG3";"";""
"49869";"";"Enseignant";"MUKHUTHAR001";"Chahines";"chahines.mukhuthar001";"chahines.mukhuthar001";"v79p8kz6";"ALLEMAND";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"1G6, 1STMG1, 1G4, 1G1, 1G3, TG1, 1G7, TG4, 1G8, TG2, TG7, TG5, TSTMG1, TG3, TG6, 205, 210, 211, 206, 208, 212, 207, 203, 204";"";""
"645287";"";"Enseignant";"MULHALL001";"Rosemarie";"rosemarie.mulhall001";"rosemarie.mulhall001";"z8nv76nc";"HISTOIRE GEOGRAPHIE";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"211, 201, 209, TSTMG2, 1G8, 1G7, TG5";"";""
"1963299";"";"Enseignant";"NIUSHA001";"Lehny";"lehny.niusha001";"lehny.niusha001";"ejmezzvd";"SANS OBJET, EDUCATION PHYSIQUE ET SPORTIVE, EDUCATION PHYSIQUE ET SPORTIVE";"LGT-RENE CASSIN-MONTFORT-SUR-MEU, LGT-ANITA CONTI-BRUZ, CLG-MORVAN LEBESQUE-MORDELLES";"212, 202, 205, 1G8, , 5A, 6E, 4A";"";""
"1719711";"";"Enseignant";"NUZUHA001";"Aëden";"aeden.nuzuha001";"aeden.nuzuha001";"ftmksz5g";"MATHEMATIQUES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"208, TG2, TSTMG2";"";""
"1989194";"";"Enseignant";"OAKES001";"Souada";"souada.oakes001";"souada.oakes001";"sh6c6fwz";"ESPAGNOL";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"210, 207, 209, 1G7, TG5, TG1, 1G8";"";""
"212168";"";"Enseignant";"PADHYAY001";"Lin";"lin.padhyay001";"lin.padhyay001";"nxskdspz";"SANS OBJET, LETTRES CLASSIQUES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"1G6, 1G7, 1G8, 1G1, 212, 208, 209";"";""
"1834573";"";"Enseignant";"PARKES001";"Niveda";"niveda.parkes001";"niveda.parkes001";"jz354cw8";"ECO-GEST.OPTION MARKETING";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"TSTMG2, 1STMG2, 1STMG1, TSTMG1";"";""
"881132";"";"Enseignant";"RAFEEU001";"Élif";"elif.rafeeu001";"elif.rafeeu001";"";"DOCUMENTATION, DOCUMENTATION";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"";"";""
"1710235";"";"Enseignant";"RAIMONDI001";"Gunay";"gunay.raimondi001";"gunay.raimondi001";"6ws38m5t";"HISTOIRE GEOGRAPHIE";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"TG6, TG7, TG5, TG4, 1G5";"";""
"1672581";"";"Enseignant";"RAJADHAMI001";"Guenhael";"guenhael.rajadhami001";"guenhael.rajadhami001";"djvgtz5d";"ECO-GEST.OPTION COMPTABILITE ET FINANCE";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"212, 1STMG1, 1STMG2";"";""
"44237";"";"Enseignant";"RAPISARDA001";"Paul-Jacques";"paul-jacques.rapisarda001";"paul-jacques.rapisarda001";"6znzymcg";"ECO-GEST.OPTION MARKETING";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"TSTMG1, TSTMG2, 1STMG1";"";""
"1554745";"";"Enseignant";"RASHAD001";"Keltoume";"keltoume.rashad001";"keltoume.rashad001";"acgtcjxf";"SANS OBJET, SCIENCES ECONOMIQUES ET SOCIALES, SCIENCES ECONOMIQUES ET SOCIALES";"LGT-ANITA CONTI-BRUZ, LGT-RENE CASSIN-MONTFORT-SUR-MEU, LPO LYC METIER-PIERRE MENDES FRANCE-RENNES";", 201, 202, 1G8, 2GT2, 2GT1";"";""
"1774654";"";"Enseignant";"RAZEE001";"Nabou";"nabou.razee001";"nabou.razee001";"3ey4kjkj";"SANS OBJET, MATHEMATIQUES";"CLG-JACQUES PREVERT-ROMILLE, LGT-RENE CASSIN-MONTFORT-SUR-MEU";"";"";""
"1318965";"";"Enseignant";"REILLY001";"Penina";"penina.reilly001";"penina.reilly001";"hvhm9jc3";"LETTRES MODERNES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"202, 206, 1G2, 1G5";"";""
"714455";"";"Enseignant";"RODGERS001";"Manuéla";"manuela.rodgers001";"manuela.rodgers001";"j4excsgp";"ESPAGNOL";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"1G2, 204, 206, 212, TG3, 1STMG2, TG4, 1G1";"";""
"287339";"";"Enseignant";"ROWLINSON001";"Cipriano";"cipriano.rowlinson001";"cipriano.rowlinson001";"bs8mmy4e";"SANS OBJET";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"";"";""
"843906";"";"Enseignant";"RUKA001";"Faran";"faran.ruka001";"faran.ruka001";"kmt5mwxe";"HISTOIRE GEOGRAPHIE";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"208, 212, 205, TG4, 1G6, TG2";"";""
"1834773";"";"Enseignant";"RUMUSOD001";"Lenaelle";"lenaelle.rumusod001";"lenaelle.rumusod001";"sx35hv6d";"SCIENCES PHYSIQUES ET CHIMIQUES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"TG3, TG2, 206, 211, 209, 208, 1G6, 1G4, 1G1, 1G3, 1G5, 1G7, TG4, TG5, TG1";"";""
"78556";"";"Enseignant";"SANTINI001";"Clovis";"clovis.santini001";"clovis.santini001";"jxyv9xbc";"SANS OBJET, MATHEMATIQUES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU, LGT-RENE DESCARTES-RENNES";"210, 211, 1G7, 1G6, ";"";""
"320119";"";"Enseignant";"SAPHI001";"Ismahan";"ismahan.saphi001";"ismahan.saphi001";"nb7txz7g";"SCIENCES ECONOMIQUES ET SOCIALES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"1G7, TG4, TG6, TG5, 1G6";"";""
"1423400";"";"Enseignant";"SCHIAVO001";"Feriee";"feriee.schiavo001";"feriee.schiavo001";"pm8y5j9p";"SANS OBJET, EDUCATION  (CE ,CPE)";"LGT-RENE CASSIN-MONTFORT-SUR-MEU, LP LYC METIER-LOUIS GUILLOUX-RENNES";"";"";""
"575852";"";"Enseignant";"SHANA001";"Gad";"gad.shana001";"gad.shana001";"xvymcffh";"MATHEMATIQUES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"206, 210, 211, TG5, TG2, TG1, TG4";"";""
"1909785";"";"Enseignant";"SHIELS001";"Rosangela";"rosangela.shiels001";"rosangela.shiels001";"8s5wnp3h";"HISTOIRE GEOGRAPHIE";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"209, 208, 206, 1G1, TG4, TG7, 1G5, TG3, TG5, TG2, 1G7, TG6, 1G8, 1G6";"";""
"1237162";"";"Enseignant";"SIMMONS001";"Rawia";"rawia.simmons001";"rawia.simmons001";"6ma7mjds";"LETTRES MODERNES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"205, 203, 1STMG2, 1G7";"";""
"917507";"";"Enseignant";"SOLEY001";"Marjolene";"marjolene.soley001";"marjolene.soley001";"7jrrrpsn";"ITALIEN, ITALIEN, ITALIEN";"LGT-RENE CASSIN-MONTFORT-SUR-MEU, LGT-JOLIOT-CURIE-RENNES, LGT-VICTOR ET HELENE BASCH-RENNES";"1G4, 1G3, 1G8, TG4, 1G7, TG5, TG6, 207, 102, 104, TSTL 1, 1STMG1, 204, 1STI2D1, TSTI2D3, TSTMG2, TGEN6, 205, 1G2, 202, 204, 1G1, 1G7, 1STMG1, TG1, TG2, TSTMG1";"";""
"1139483";"";"Enseignant";"SORRENTINO001";"Melik";"melik.sorrentino001";"melik.sorrentino001";"regyrt7x";"EDUCATION PHYSIQUE ET SPORTIVE";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"209, 206, 201, 1G1, 1STMG2, 1G7, TG2, 1G6, TG1";"";""
"979341";"";"Enseignant";"SPINELLI001";"Heden";"heden.spinelli001";"heden.spinelli001";"6kvrrgre";"ANGLAIS";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"211, 210, 201, 1G2, 1G3, TG1, TG3";"";""
"1035950";"";"Enseignant";"TAMANAG001";"Hocine";"hocine.tamanag001";"hocine.tamanag001";"6c8cgmsg";"PHILOSOPHIE";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"TG6, TG7, TSTMG2, TG3, TG5, TG1";"";""
"1602270";"";"Enseignant";"THAPALIY001";"Kahim";"kahim.thapaliy001";"kahim.thapaliy001";"5b9dnj4j";"SANS OBJET, DOCUMENTATION";"CLG-ALBERT CAMUS-GUINGAMP, LGT-RENE CASSIN-MONTFORT-SUR-MEU";"";"";""
"998654";"";"Enseignant";"TIWARI001";"Naéma";"naema.tiwari001";"naema.tiwari001";"tdba8nct";"SCIENCES PHYSIQUES ET CHIMIQUES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"1G1, 1G6, 210, 201, 1G2, 209";"";""
"966428";"";"Enseignant";"TRAORÉ001";"Sarrah";"sarrah.traore001";"sarrah.traore001";"w6yrd9dn";"MATHEMATIQUES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"TG5, TG6, TG4, 205";"";""
"1087501";"";"Enseignant";"TURCO001";"Kandyce";"kandyce.turco001";"kandyce.turco001";"hdsmjvjv";"SANS OBJET, ECO-GEST.OPTION MARKETING";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"1STMG2, TSTMG1";"";""
"501667";"";"Enseignant";"VANIY001";"Aissetou";"aissetou.vaniy001";"aissetou.vaniy001";"ra7f7jxh";"ANGLAIS";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"205, 212, TSTMG2, 1G8, 1G7";"";""
"462397";"";"Enseignant";"VINCENZI001";"Slone";"slone.vincenzi001";"slone.vincenzi001";"z5n5t6jr";"MATHEMATIQUES";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"202, 1G2, 1STMG1";"";""
"236926";"2694913";"Élève";"ABBOTT001";"Alfonse";"alfonse.abbott001";"alfonse.abbott001";"";"";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"1STMG1";"";"Hossein SOUMAORO001, Gaëtan FILIPPI001"
"1022692";"2743964";"Élève";"ABBOTT001";"Saul";"saul.abbott001";"saul.abbott001";"5brz3dpc";"";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"1G2";"";"Fattouma AFZAL001, Bora HOGDEN001"
"481109";"2081937";"Élève";"ABDULLA001";"Axcel";"axcel.abdulla001";"axcel.abdulla001";"ttm83f55";"";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"TG1";"";"Dalina GUNN001, Loyce KIELY001"
"611879";"2261660";"Élève";"ADHUHAM001";"Natalya";"natalya.adhuham001";"natalya.adhuham001";"6fmz6c8g";"";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"TSTMG2";"";"Jahel SHAZLA001, Polonie PORTA001"
"907533";"1249928";"Élève";"AFEEFA001";"Laurice";"laurice.afeefa001";"laurice.afeefa001";"vypnb8hj";"";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"TG4";"";"Moïse IKPABI001, Valerienne BYANJANAKAR001"
"1802670";"2701799";"Élève";"AFRAH001";"Maessane";"maessane.afrah001";"maessane.afrah001";"b6dbshfs";"";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"1G8";"";"Enoha SAEEDH001, Khélya NASIR001"
"1562843";"2839306";"Élève";"AGIL001";"Cindra";"cindra.agil001";"cindra.agil001";"55zdwya8";"";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"210";"";"Nurcan DIANA001, Ennio GARLAND001"
"1287795";"2161091";"Élève";"AGIL001";"Josianne";"josianne.agil001";"josianne.agil001";"t4mw4tvn";"";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"TG6";"";"Souhayel POUDIOUGO001, Thomine DELLI001"
"1238560";"2381778";"Élève";"AGLEEMA001";"Sarkis";"sarkis.agleema001";"sarkis.agleema001";"89nyjkf3";"";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"TSTMG1";"";"Abdelkamel AZEEMA001, Johann RASHIDHA001"
"763919";"1498922";"Élève";"AHLAM001";"Abdulrahman";"abdulrahman.ahlam001";"abdulrahman.ahlam001";"6fnvjnap";"";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"1STMG1";"";"Zeyad GASSAMA001, Nahide FORDE001"
"897899";"2036448";"Élève";"AHMED001";"Kody";"kody.ahmed001";"kody.ahmed001";"yekca4z3";"";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"TG1";"";"Rimès BENDER001, Erdem CARBONI001"
"1055173";"2137019";"Élève";"AIRI001";"Atik";"atik.airi001";"atik.airi001";"pztn4fn9";"";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"TG3";"";"Marie-Yolaine ADHUHAM001, Janny DEASY001"
"1846349";"2807434";"Élève";"AISEK001";"Ritaj";"ritaj.aisek001";"ritaj.aisek001";"bpk5jd9z";"";"LGT-RENE CASSIN-MONTFORT-SUR-MEU";"1G1";"";"Cielo NIUSHA001, Hylda SHAMOON001"
